rat,date,experiment,channel,trial,side,correct?,first 30 seconds power,total_power_pre_door,total_power_post_door,total_power_pre_odor,total_power_post_odor,beta_power_pre_door,beta_power_post_door,beta_power_pre_odor,beta_power_post_odor,gamma_power_pre_door,gamma_power_post_door,gamma_power_pre_odor,gamma_power_post_odor,theta_power_pre_door,theta_power_post_door,theta_power_pre_odor,theta_power_post_odor
dk5,20230531,nocontextday2,LFP3_AON,0,nc,1,0.1698374065400722,0.021568040136648037,0.4048265666723951,0.2929708078259258,0.02223397203986198,0.002900359336989638,0.15672428609662156,0.13342051091886864,0.0038027797661464298,0.0027681766318417684,0.06044352260498096,0.021416530542860218,0.0030887699811236553,0.010603479575403987,0.09617895705666622,0.08745295557720817,0.008033221548395376
dk5,20230531,nocontextday2,LFP3_AON,1,nc,1,0.1698374065400722,3.175399174579741,0.44117472587364215,0.45781392646990965,0.520041145903243,1.2081652338480908,0.05392685601310868,0.05552118515613103,0.20359904652276917,0.09936750117016496,0.0203832008923517,0.020714495748520186,0.01802031828733753,1.3831274295252638,0.2517504897799676,0.26094308493222096,0.19901172645192833
dk5,20230531,nocontextday2,LFP3_AON,2,nc,1,0.1698374065400722,0.8620878352724365,0.049822749342181734,0.27787083958297654,0.030487119329169553,0.2578875033287835,0.018803260309089746,0.04440100998828385,0.003525999995333144,0.10989905135904512,0.01073663125466548,0.0948756054609799,0.0014142545178070724,0.2444826189600397,0.011139182917652177,0.018542223514859846,0.011774922039136982
dk5,20230531,nocontextday2,LFP3_AON,3,nc,1,0.1698374065400722,0.052005373816317035,0.03835657704887579,0.04787147517341197,0.0499690711772395,0.004260633530536338,0.001975098729747979,0.0021586628106009674,0.004853155879730944,0.0022773219426699127,0.0016027073769737457,0.0015989133300313562,0.012489642499357275,0.02916673748027628,0.01938448063696594,0.02351983533750906,0.011070942330502213
dk5,20230531,nocontextday2,LFP3_AON,4,nc,1,0.1698374065400722,0.16176933610800592,0.06682804993965309,0.15415782117905466,0.06262412486078764,0.037066753867146904,0.011199218465400236,0.030208780571188715,0.01166631997450364,0.019330215064474552,0.002091424323993955,0.01195735921140432,0.0016832126217972943,0.0686057503530583,0.034129084369247706,0.07396052613736921,0.030718535897163547
dk5,20230531,nocontextday2,LFP3_AON,5,nc,1,0.1698374065400722,2.6081882675295063,1.5671090025410161,1.6488262024507454,0.020658656128933247,1.1424806963095495,0.1860094156155525,0.20150521017052367,0.0032951121476376475,0.09103836335471367,0.01633176179915399,0.04516408786983782,0.0020854224486543636,0.9896214968599754,0.7050260811128253,0.6988872414759019,0.016536094614786143
dk5,20230531,nocontextday2,LFP3_AON,6,nc,1,0.1698374065400722,0.05286635296646586,0.08474864013314135,0.11263646656885926,0.02772335840883233,0.003965609012920021,0.02821965238397513,0.028763106651385227,0.007526978720190067,0.002157094778595245,0.020090849431299514,0.02023034489738472,0.0014993511630616617,0.02495837847456449,0.015529915248561767,0.029411327727970997,0.010001683411904971
dk5,20230531,nocontextday2,LFP3_AON,7,nc,1,0.1698374065400722,0.7276195212325604,0.11228351585842228,0.6677425540897848,0.11804390751569173,0.3443376768589772,0.011136271432131438,0.31218928369672533,0.013738064725836475,0.02618287229716429,0.006297244517318468,0.02449450107917927,0.0064852518753318765,0.25421145823371716,0.05069154064502527,0.23381968890322805,0.05572887335523603
dk5,20230531,nocontextday2,LFP3_AON,8,nc,1,0.1698374065400722,3.223960573586807,0.16225472501545665,3.366111758064324,0.019953138488738354,1.1218448159385497,0.06333687663155033,1.1761314030737575,0.005929172678736716,0.04618722424489314,0.0424045120079209,0.08669829460244835,0.001708519538488888,1.5377999606623665,0.029704772737479658,1.5372636605194434,0.006854105406359121
dk5,20230531,nocontextday2,LFP3_AON,9,nc,1,0.1698374065400722,0.04655877056480995,2.2434296489733416,0.08416641874924326,2.2008660644271623,0.005744320179881036,0.9873939169571851,0.015472165264033636,0.9788059631374593,0.00634800821419049,0.2995677389625371,0.01639360644158188,0.2867591462057451,0.011355014941571828,0.6444272864265079,0.02400000090725777,0.63587873589518
dk5,20230531,nocontextday2,LFP4_AON,0,nc,1,0.21116231005332925,0.027465096653911145,0.3241519220899439,0.2618978516239072,0.0173197600492591,0.0035294118658088553,0.1278702170924864,0.11352479908252669,0.0038741741312687743,0.003523295919932763,0.044875023402332,0.025239592982199265,0.003694993307129547,0.014723281873208528,0.08277133125985191,0.0769264296834648,0.004585735845520191
dk5,20230531,nocontextday2,LFP4_AON,1,nc,1,0.21116231005332925,2.70046954441166,0.24980252805013975,0.26143516343619316,0.3771141576209062,0.9597374808650987,0.049848766127616934,0.050788915476686174,0.17020790680378511,0.05437302337534423,0.03658231235783535,0.036870625378762276,0.04794853301449238,1.2321348112523778,0.10691383545943348,0.11421794941377321,0.08413752262240572
dk5,20230531,nocontextday2,LFP4_AON,2,nc,1,0.21116231005332925,1.1605688602860609,0.03294303889287611,0.16876098399464487,0.027594743071487963,0.40521238904929013,0.010610027330044496,0.024628609998699907,0.003380157027519735,0.10065692891141942,0.007819636653352046,0.0545710014860316,0.002017242269220751,0.3909005821780903,0.009576289904839863,0.016303830916573066,0.008517038282128093
dk5,20230531,nocontextday2,LFP4_AON,3,nc,1,0.21116231005332925,0.04032325272318235,0.022361509190041914,0.027468560829552718,1.1063744596370122,0.004866919251749699,0.0015240264042046987,0.0014302473595314007,0.41331987710997364,0.0025593005022372674,0.0017925906926819187,0.001952869378248018,0.32050179717453103,0.021059646765219327,0.010750676223145735,0.012535132331382405,0.16254163338246844
dk5,20230531,nocontextday2,LFP4_AON,4,nc,1,0.21116231005332925,0.12648028038987438,0.04509529487176081,0.11889556237881424,0.042626610742380035,0.03067427503155209,0.007535961291217893,0.02606859903939991,0.007077981424518864,0.013733112835408866,0.0023855626178558857,0.008691265898871226,0.00212230295744721,0.05514603081310186,0.024305946141797898,0.057460836985058834,0.02174021879713668
dk5,20230531,nocontextday2,LFP4_AON,5,nc,1,0.21116231005332925,2.070820250202366,1.230920291671384,1.3806984284566515,0.017388498017252906,0.9221310901302593,0.12432926029594826,0.15133961274231225,0.002128699205656851,0.10980225595423129,0.014272312407534463,0.06724463535057457,0.0026158433281754695,0.7159479882919881,0.6118391270049041,0.6123801729333285,0.012010150792160902
dk5,20230531,nocontextday2,LFP4_AON,6,nc,1,0.21116231005332925,0.028697395889824586,0.07544616198352312,0.08624032830534346,0.013794271164041992,0.0022614670480847615,0.028858791263601892,0.02914690860364852,0.0038139869455826444,0.0028362111914923814,0.021860068292083736,0.021944100041374884,0.0016624496502381848,0.012825843533333126,0.009616244606966166,0.014788803569427007,0.0037400391755983255
dk5,20230531,nocontextday2,LFP4_AON,7,nc,1,0.21116231005332925,0.2920425964442716,0.07069944832468275,0.2588237171848318,0.07239925174911249,0.1377157665026157,0.007324922851564881,0.1172693034840691,0.009786605731862928,0.01238414317563706,0.008780527059708254,0.010958803648349315,0.00926909680584414,0.09942356331645681,0.03034634753287945,0.09203817878735208,0.029460562867463343
dk5,20230531,nocontextday2,LFP4_AON,8,nc,1,0.21116231005332925,2.622651540505917,0.14910953842132063,2.753539959622975,0.015087336114879772,0.8174616924583028,0.054955779316094314,0.8660437004637043,0.004002190450057467,0.07081027102310838,0.04451424311351199,0.11317966356500432,0.002267731018239039,1.3118284372912308,0.024828846432236786,1.3095432371286584,0.004270640244970278
dk5,20230531,nocontextday2,LFP4_AON,9,nc,1,0.21116231005332925,0.0338622544478296,1.3001066018666898,0.06771031895085697,1.25849310490768,0.005970652826115102,0.39487036651064517,0.015574187688977177,0.3831691974607047,0.006875739704312737,0.28437525255541823,0.019851866648276543,0.26851587870580407,0.006311207293594089,0.38344383332383325,0.015228307570098238,0.375322554181913
dk6,20230531,nocontextday2,LFP1_AON,0,nc,1,0.28619896726077354,1.2530688637442573,0.41701567263711936,1.165213825142619,0.4436978575818632,0.21067384070971046,0.13559431288402354,0.21661190477152903,0.175412052488712,0.04922767837197049,0.009628284820558835,0.035583878351103077,0.00829485920192409,0.7371156122538138,0.1592690724329648,0.7159205393754416,0.13665917329817778
dk6,20230531,nocontextday2,LFP1_AON,1,nc,1,0.28619896726077354,0.7610338222469356,0.1360341130479136,0.7377791266206039,0.22271263535709834,0.14398634574327804,0.01788318187150519,0.14254630856857153,0.07018893233553145,0.015400940358649973,0.004088605287957147,0.012993233001208316,0.004727639053206033,0.3231295382967209,0.08422200945225557,0.3075261344464237,0.08542197482566098
dk6,20230531,nocontextday2,LFP1_AON,2,nc,1,0.28619896726077354,3.9290866204131536,0.9237816960491898,0.26239681683301624,0.031147611898648585,0.7378001305887923,0.21506213338857505,0.04875911439851706,0.009149695809683304,0.6684693361218509,0.018311180545491246,0.009998761064978294,0.000872686747241785,1.1809412639685506,0.37040323983283485,0.11886297369568712,0.01366661539933663
dk6,20230531,nocontextday2,LFP1_AON,3,nc,1,0.28619896726077354,3.648464528520974,1.0666919386230427,1.0561503200235833,0.4888009937613144,0.6294901156700989,0.2194101833454232,0.19586881811808723,0.17088942014760955,0.01892506020626518,0.1161466317198393,0.11634085025681297,0.007877866074171049,1.2288463936453569,0.4313972501348793,0.43688937110025655,0.1993081534825009
dk6,20230531,nocontextday2,LFP1_AON,4,nc,1,0.28619896726077354,1.4705415236124255,3.9412187274984025,2.369301462091288,3.0159672280684866,0.3220026744480013,1.1482042593494195,0.41275931592159687,1.0436154682081797,0.06139318616722897,0.010103664421815876,0.012392555994689506,0.010172466493547435,0.6419271223892773,1.8242305936540342,1.164721514264475,1.304644815811303
dk6,20230531,nocontextday2,LFP1_AON,5,nc,1,0.28619896726077354,2.021169165850119,0.961425797297969,1.3199108614084092,0.4223888974647801,0.1812359600913614,0.19238136320804933,0.17358056039302494,0.09890980909594492,0.03384374765864075,0.010839184194585695,0.012100183148550528,0.007281421424804087,1.0354442354389475,0.5630573656368886,0.7989168549544153,0.2405012860780379
dk6,20230531,nocontextday2,LFP1_AON,6,nc,1,0.28619896726077354,2.09492365295848,1.4587656738567396,1.5887922339022809,0.6539367762170166,0.6132967395472317,0.39706305733703157,0.3627246894207086,0.14345192712673144,0.2549777210556406,0.038638606478207924,0.03889344134846477,0.008386744339759325,0.8023703636625436,0.6304504660919966,0.6697249254092137,0.29846258438075074
dk6,20230531,nocontextday2,LFP1_AON,7,nc,1,0.28619896726077354,2.868984238741252,1.8956554229323637,2.007431804225118,7.717636136917969,0.2710814272423223,0.40257795065958135,0.4392281769022389,1.821138704493726,0.16892172539711206,0.16713517191116983,0.15205396644492758,0.029887718829798238,1.4262155222187693,0.5651065706764746,0.7074095116484613,2.9784152683786815
dk6,20230531,nocontextday2,LFP1_AON,8,nc,1,0.28619896726077354,4.2365265134306185,10.290210352842479,2.638649850539654,10.387704100217304,1.197580433572535,2.6823657074879796,0.8843086601998966,2.908427328825267,0.25049028846402427,0.17009134649051055,0.1443521133594139,0.19562893805135848,1.5979802787322732,5.056069469081627,1.1833462856742434,4.819905440422504
dk6,20230531,nocontextday2,LFP1_AON,9,nc,1,0.28619896726077354,2.978391583758536,13.974493138863396,6.8350219261437255,16.012613241754927,0.40018965009798707,2.3738431598928345,0.7359556987771739,4.023832097198884,0.02757383886629074,0.09076619937229015,0.03562888855232827,0.16676748057267332,1.6864350085861197,8.366821165941563,4.432087251276131,8.343659231800487
dk6,20230531,nocontextday2,LFP1_vHp,0,nc,1,0.03369695699354375,2.2299470313975904,0.4877776073165508,0.4914127075245151,0.6149373936564002,0.731016280186642,0.09317350992114859,0.08640936837653133,0.19222089555351785,0.43990825458385596,0.16820526272413128,0.17047058946130206,0.11716425277297783,0.614133569668531,0.15589026597316658,0.15353643358646898,0.19609229409791878
dk6,20230531,nocontextday2,LFP1_vHp,1,nc,1,0.03369695699354375,0.5157208725450946,0.5999803821332934,0.5150021721706534,0.6700450979611974,0.13189335989160073,0.2167494724461082,0.13351422594915627,0.26870930450684605,0.11780805481630184,0.13553099090383264,0.12705718540626085,0.13163972984804634,0.15932545959887512,0.13283782991492385,0.15069916823756704,0.13933035481686704
dk6,20230531,nocontextday2,LFP1_vHp,2,nc,1,0.03369695699354375,6.119683419917452,0.4661919419108998,0.4565028697627705,0.5694847744421426,2.406059622575008,0.1953877183555672,0.17994561090086222,0.15329845110367465,1.2071248942101622,0.08930550431322468,0.09334560730846714,0.1085403793681246,0.8543737349414343,0.16236261789949055,0.12086202500981554,0.21116817843008717
dk6,20230531,nocontextday2,LFP1_vHp,3,nc,1,0.03369695699354375,0.49853872116480147,0.5026795924127297,0.49915794993340434,1.181802182975137,0.14958585415066644,0.1578948295641093,0.15733712903296712,0.31435052174929645,0.11681401721144018,0.10024898863574425,0.0944937121306109,0.1948691365947064,0.10873353143862156,0.14634171311858887,0.14805495979292152,0.2976741395699462
dk6,20230531,nocontextday2,LFP1_vHp,4,nc,1,0.03369695699354375,5.259238443906093,0.6032781859575528,0.6066388119099974,0.6085725785703129,2.138885664804502,0.25920497837209017,0.11641849909864803,0.25793000089654017,1.3987440934989177,0.11459135645334044,0.09315899554911468,0.11516768815845062,0.7189798500358484,0.13351482838568923,0.159693739140317,0.13308167971562063
dk6,20230531,nocontextday2,LFP1_vHp,5,nc,1,0.03369695699354375,1.0001140845012146,0.6338425365190514,0.5501688768598696,0.8791606413620524,0.1826744907128649,0.3010502239381344,0.2474005719947109,0.21366656371237558,0.08481208120872398,0.13975707728980757,0.1089819690096468,0.16783913505641612,0.41062577317293303,0.09996612268527742,0.10946838933495724,0.1370222817752302
dk6,20230531,nocontextday2,LFP1_vHp,6,nc,1,0.03369695699354375,0.4606950147481474,0.824907582147858,0.7709779269711018,1.059732442805192,0.12298051587852869,0.31922557504932,0.2957615682275219,0.21863034865988878,0.11743409630857829,0.13585425010515775,0.11319396225171757,0.17404329134953112,0.1283622622480249,0.19878814827365757,0.19516199778918097,0.20340886306713712
dk6,20230531,nocontextday2,LFP1_vHp,7,nc,1,0.03369695699354375,2.2986847588693182,22.746410661972256,19.047884875540042,0.6981250463854439,0.5537042022811285,5.281266017560604,3.858463887444685,0.2586803401146279,0.7205877481246928,6.197689962754896,5.315802813021925,0.17629616732782882,0.36076331941776735,4.391196502839012,3.931347220220658,0.15484317074962803
dk6,20230531,nocontextday2,LFP1_vHp,8,nc,1,0.03369695699354375,14.467730716496604,0.6597566251237265,0.9074245972275408,0.5904358770385075,2.5893247476720798,0.23754561753162112,0.21519813245649658,0.24451681523860397,1.1604530484733842,0.13471029308484048,0.1902515551211067,0.1276069918581307,6.796446659201765,0.15550046882334698,0.2281713995848488,0.11317789569289084
dk6,20230531,nocontextday2,LFP1_vHp,9,nc,1,0.03369695699354375,0.5961952487962646,1.210210260297612,0.5370744542293928,1.3679815540969738,0.12531036804025397,0.3924601449108839,0.1270886714201285,0.45373531061447414,0.12637511406386037,0.41982260207927563,0.10901936453861864,0.42436427770373375,0.1950022419851832,0.1931854342028202,0.18846407717593677,0.2821445091262033
dk6,20230531,nocontextday2,LFP2_AON,0,nc,1,0.23701694729790504,1.8801288557616183,0.2848874492303255,1.6907009356955118,0.2760537033683801,0.3743859330520808,0.09243100996005758,0.360596347430519,0.11225071356571815,0.125506714514634,0.006851168939800797,0.10769375471142334,0.00564815663953143,1.0392466092762527,0.11236581750647873,0.949983631215716,0.08203024248846559
dk6,20230531,nocontextday2,LFP2_AON,1,nc,1,0.23701694729790504,0.5553789507493632,0.16717469576389934,0.5784266037666356,0.16522212203649167,0.061675533507931826,0.02557662272018451,0.061416339805103005,0.04212135467353133,0.010893464752157973,0.006112960985622193,0.008629802079701349,0.005670424492655533,0.2605300709360898,0.09278907670011248,0.2805442947333123,0.07618545309545988
dk6,20230531,nocontextday2,LFP2_AON,2,nc,1,0.23701694729790504,3.7077250506396595,0.7001659628650381,0.2982662946141849,0.041311804578015636,0.5376321111866325,0.16736630384652282,0.05774386808444379,0.01010008882487943,0.47639070956216517,0.017110819930416164,0.012204200288517169,0.001428264407612691,1.8783445979229596,0.33018823239992984,0.13672205215459937,0.018563813041923713
dk6,20230531,nocontextday2,LFP2_AON,3,nc,1,0.23701694729790504,2.3314430395553574,0.7618766155486625,0.7500244812941489,0.3763140704410982,0.28195740746348374,0.09975901425014957,0.08481042315128817,0.1002667788133819,0.0136011468605584,0.003129065841559077,0.003314053983387173,0.013233835328717742,0.84745286707049,0.41859378657815344,0.417513252847895,0.18144744253344683
dk6,20230531,nocontextday2,LFP2_AON,4,nc,1,0.23701694729790504,1.1400218578127055,1.9741106268825692,1.6043643486231298,1.5696689600984202,0.1711205801125241,0.5331803075267808,0.19731935971984818,0.5180517217221374,0.06444393358790818,0.00680324625044908,0.012542283991905979,0.0064906111460121835,0.48167149004671184,0.9068257738383838,0.7851409086957389,0.6927555800979456
dk6,20230531,nocontextday2,LFP2_AON,5,nc,1,0.23701694729790504,1.4869116270047813,0.8661895702295341,1.0957252676649099,0.4509091374506396,0.12734893184108292,0.12154812045381384,0.12224182098684556,0.06883686576089525,0.021571640047492218,0.010447689515084338,0.014343854502602563,0.008035480372047295,0.8667931430665452,0.5580221591777499,0.7004756100131427,0.2950816690633426
dk6,20230531,nocontextday2,LFP2_AON,6,nc,1,0.23701694729790504,2.043837986390955,1.218510945240253,1.3564221613746563,0.8651949846469594,0.5675202524303238,0.3538740160531864,0.3640930139012613,0.19162225464504817,0.22553765130503903,0.1772617027638835,0.17856928821067897,0.11652387834157368,0.7849939503549612,0.3694979690661009,0.3936170978702071,0.2924092380517379
dk6,20230531,nocontextday2,LFP2_AON,7,nc,1,0.23701694729790504,2.2270897113069794,2.580794061572672,2.737143110813891,5.439373860317114,0.1544855910633595,0.7570381379175954,0.7774851143922387,1.2101842597380439,0.0652288717764864,0.3133212626645519,0.30983355629282167,0.03586782203068458,1.2124635531384926,0.6035963629394931,0.7649395600964762,2.0272118486706305
dk6,20230531,nocontextday2,LFP2_AON,8,nc,1,0.23701694729790504,3.1923187858704534,5.541482759295677,1.4542707087062974,5.709262534273442,0.6896797362699215,1.2812679962677367,0.2856192893337642,1.5402330292216122,0.27093698652442005,0.027438243494672644,0.11899094973237333,0.051662426413094646,1.1685413208150057,2.9451542127473824,0.7148167918489107,2.8055716184051342
dk6,20230531,nocontextday2,LFP2_AON,9,nc,1,0.23701694729790504,2.5139471226155985,7.829547263355691,4.658752238201353,8.274901062539946,0.29849345236975083,1.583299229983857,0.5904322000890804,2.038618853809836,0.019815129329460283,0.30794365749328223,0.1270300569710896,0.2428285977277662,1.49708586676754,4.202235100997755,2.7068735918540376,4.255024708591529
dk6,20230531,nocontextday2,LFP2_vHp,0,nc,1,0.11864905306575456,1.227188392033941,0.4340094955176857,0.6428810168197502,0.5200336164802394,0.3003618633013768,0.11577803305804557,0.13276382492486613,0.13131976098963835,0.2552012125332309,0.128248154124969,0.12216196443375185,0.09450041801727786,0.3700157400891619,0.11057769479621646,0.2761546751592436,0.1706377098003506
dk6,20230531,nocontextday2,LFP2_vHp,1,nc,1,0.11864905306575456,0.6089091856424413,0.5315229374296572,0.6568920192783886,0.6275118921688452,0.11944281150020973,0.22612614134075054,0.16086818626048185,0.31428849914270157,0.10552587329602273,0.1052474908934201,0.11044903063097286,0.10486255154491547,0.21115698292502888,0.09757502038341986,0.2079544215669722,0.10196213443881784
dk6,20230531,nocontextday2,LFP2_vHp,2,nc,1,0.11864905306575456,1.8246508524366247,0.6085982445825384,0.5502299857141038,0.5109067895915931,0.544397892769924,0.21118233401824896,0.22280336278620688,0.16534466610411783,0.3985715814863612,0.07084191033136102,0.06772606317295421,0.11114601332599816,0.3178407139831062,0.18205165132251416,0.13387361005278256,0.1183214608718525
dk6,20230531,nocontextday2,LFP2_vHp,3,nc,1,0.11864905306575456,1.240785461255469,0.6735946518846763,0.6633167848054871,0.7441773325450222,0.20557911442107168,0.20184900043499515,0.20000498989913068,0.1944836884643763,0.14275587156686528,0.10005308848819208,0.0979554329837982,0.13572137199410414,0.2461430085136728,0.199991792491148,0.21057285693156472,0.17879644549218746
dk6,20230531,nocontextday2,LFP2_vHp,4,nc,1,0.11864905306575456,2.496647336953517,1.1974159838411556,1.1187976931448689,1.0248906076861826,0.8731582796264806,0.4942964664625133,0.2042089756577543,0.461782642894342,0.46863488097418515,0.11762954352353666,0.09239542997851143,0.12218605207181579,0.5379273585415401,0.27747408150029035,0.3322432762862037,0.2448005387082984
dk6,20230531,nocontextday2,LFP2_vHp,5,nc,1,0.11864905306575456,1.0943264412216664,1.0032140773288756,0.8088430500683556,0.8858780389724505,0.15261061577909435,0.48778782334255655,0.314049400183751,0.32180067694000586,0.069722372377998,0.17628891923632067,0.12660609795962793,0.1536084244675681,0.4374828300989574,0.17007957730740292,0.18059927689613975,0.212867264239225
dk6,20230531,nocontextday2,LFP2_vHp,6,nc,1,0.11864905306575456,1.2075744869946146,1.1647445442373023,1.1900480052412026,0.9736355648022076,0.24956552378102298,0.6355124918537686,0.5888859638490737,0.233623426902076,0.17565427718446555,0.1469229492713871,0.14647210481459572,0.13130382130944127,0.29720727299731653,0.18210524389222355,0.18746424480975843,0.23029149754558365
dk6,20230531,nocontextday2,LFP2_vHp,7,nc,1,0.11864905306575456,1.78351402933194,9.58066941114972,7.412477220670769,1.580388311598209,0.3643568890873297,3.197460148366518,2.649626520213494,0.4755246514867532,0.3472740754598412,2.6248467851553814,1.692509632654142,0.13823854239772965,0.36031143755614836,1.5339452823067028,1.273659375675238,0.39394309329021626
dk6,20230531,nocontextday2,LFP2_vHp,8,nc,1,0.11864905306575456,2.2079234052542596,1.069537774889002,1.3378887812594693,0.9981809297548033,0.4940125443906277,0.4028038715997338,0.35706656726749936,0.35813820237942634,0.41439794259085466,0.12560398442525128,0.2855467271183369,0.14248961507208946,0.3862111705742428,0.2473242824948445,0.22674434618229267,0.23064593790199614
dk6,20230531,nocontextday2,LFP2_vHp,9,nc,1,0.11864905306575456,0.9003099390921094,1.97813947554381,1.3146204555401788,2.1162560353985818,0.17693071871918803,0.359794682468471,0.20947994814538226,0.3919253719885806,0.09393577951587383,0.20911736159126718,0.09777956622970929,0.2297452061145832,0.33090619944893246,0.8132014106388511,0.5808111467879841,0.8597903457149919
dk6,20230531,nocontextday2,LFP3_AON,0,nc,1,0.10647834738984693,0.8685230120954172,0.2965963271518218,0.5483508280449633,0.24924006586043224,0.19923923107829744,0.08667377964082655,0.12487652893312065,0.09623444142250077,0.09731687251988748,0.04992178991442265,0.0490767468749627,0.04939093272124458,0.336703849908944,0.0933648741927893,0.26201034599448075,0.045548481514484734
dk6,20230531,nocontextday2,LFP3_AON,1,nc,1,0.10647834738984693,0.6079204714695663,0.3797137823140361,0.5601567361796274,0.4755897252882571,0.09862694500716192,0.14611256292212524,0.07249846120025151,0.24529664816491673,0.07024741079997869,0.07518646410061221,0.07505983004408043,0.06596442225676732,0.13688709715223968,0.08609823966425917,0.1364653472015089,0.07492384315665093
dk6,20230531,nocontextday2,LFP3_AON,2,nc,1,0.10647834738984693,1.7731523196576717,0.7268013815073422,0.5923629630011851,0.26866414027350405,0.5078170403615789,0.31511479891585625,0.3158441802669301,0.12072828278781535,0.168728909068373,0.06483215234454687,0.06373219405847777,0.07733080596913675,0.4436038489845194,0.1478806773302726,0.08885821906662016,0.028397797781428678
dk6,20230531,nocontextday2,LFP3_AON,3,nc,1,0.10647834738984693,2.220117263942023,1.0992779481479447,1.1221036445245134,0.6291889755392087,0.1511843916092671,0.37825264507354,0.37256058539667763,0.1982101945556126,0.06755773874776856,0.08196908787272446,0.0820253096349459,0.09545584794381287,0.592445173728717,0.3972158209062457,0.37698115987885744,0.1992739140712791
dk6,20230531,nocontextday2,LFP3_AON,4,nc,1,0.10647834738984693,4.348188831748563,2.6041620907363168,2.4926064860733,1.9618430804381175,1.4459577009304105,0.9893576860812654,0.26583994532762334,0.9228115788759221,0.36034792493996953,0.08641595914168237,0.08992856665383159,0.08141005893166105,1.3303885407686862,0.9292778276280822,1.0669651843002261,0.5561201335617666
dk6,20230531,nocontextday2,LFP3_AON,5,nc,1,0.10647834738984693,1.9100426385162168,1.1769350154108595,1.212185754068173,0.6643937472768232,0.14545916984805887,0.4989169258762152,0.2923046427073768,0.32733408135503916,0.0854617285884666,0.09852156882814489,0.09269087304189036,0.09113883691632926,0.9368784669626486,0.397493372474565,0.4905309830056987,0.12986824483825324
dk6,20230531,nocontextday2,LFP3_AON,6,nc,1,0.10647834738984693,2.130160330417597,1.771075841360569,1.929431824677701,0.9012913089894421,0.5528106550169746,0.7217113839270185,0.7259794497633291,0.16402633330012006,0.39822825690315417,0.3277351974597671,0.32223678720070803,0.09961051927668745,0.5194712642721672,0.34942153227011297,0.394174712057387,0.2379685045986463
dk6,20230531,nocontextday2,LFP3_AON,7,nc,1,0.10647834738984693,2.098224052890778,7.365961346139116,7.068918158883825,4.145707732864096,0.32053722226352327,1.622791581817705,1.6374810229589591,0.823221332415147,0.09976798599054772,2.9300457430168314,2.6936117676465705,0.06248481930448099,0.718179436605966,0.7813041935005242,0.8206753347798934,1.4443194491139806
dk6,20230531,nocontextday2,LFP3_AON,8,nc,1,0.10647834738984693,2.5737372847177467,5.545814779221954,1.3463655130246182,5.375770520070612,0.7217693126891562,1.099284564414063,0.3381818939620018,1.0360939460805754,0.28836275688271135,0.07331099407929693,0.06699700582899798,0.07164730419077642,0.9299508689038657,2.912739659742412,0.6155673958827016,2.793739927813969
dk6,20230531,nocontextday2,LFP3_AON,9,nc,1,0.10647834738984693,2.230796513146145,6.829442751809773,4.32872672448952,6.90576011676719,0.20520267527396607,0.8792664038220469,0.2833969062428122,1.2529688932053316,0.19957351453282146,0.5759167683273446,0.44377529291627343,0.22377190388921153,1.0791895312352247,3.3254602618196225,2.069939161078254,3.6339338652921653
dk6,20230531,nocontextday2,LFP4_AON,0,nc,1,0.014577542877692105,0.7619739681844891,0.09249033680726854,0.1375881799560748,0.0805054000071189,0.22598731610607978,0.024582566930109316,0.026927899297183717,0.01534388353050508,0.13126627433118465,0.01401759180417928,0.016637679259953023,0.01315194501409422,0.24123610021304562,0.028040274172827756,0.058546420616807204,0.026522015476040578
dk6,20230531,nocontextday2,LFP4_AON,1,nc,1,0.014577542877692105,0.12694311989057047,0.07097138874027673,0.09956637400454586,0.05951617360759597,0.009272577316886934,0.008458427034326558,0.009635567639014487,0.012131145731079353,0.01959942594214683,0.016445483910125205,0.018258863428655646,0.010564712954860271,0.0452839774430926,0.02003249485440381,0.029793544060461044,0.01349347406508156
dk6,20230531,nocontextday2,LFP4_AON,2,nc,1,0.014577542877692105,0.14458687113428353,0.08367453935333652,0.07019054410680028,0.07350814961275179,0.011147985688097578,0.009830085117151673,0.00960897127477866,0.012269611470707546,0.01656512450305981,0.01159048713003607,0.011400249200571292,0.014186358378625114,0.05642593373092154,0.027965692802430032,0.025953470818106065,0.02513606045324208
dk6,20230531,nocontextday2,LFP4_AON,3,nc,1,0.014577542877692105,0.1924345785027323,0.11645078861915151,0.138889045103693,0.6030275728967983,0.01598548798660252,0.012022950984059025,0.011915297645714792,0.10776319587638397,0.015821793118467816,0.012314779904191848,0.01220979506936422,0.04226682475104373,0.03208035855918676,0.046101639946302626,0.046587250797304774,0.3217319699979785
dk6,20230531,nocontextday2,LFP4_AON,4,nc,1,0.014577542877692105,11.740855702516424,0.08026773278070441,0.6780195895661307,0.07489333262882775,5.437790784568294,0.015127950021508936,0.048641471136699345,0.016846552026380853,2.5461017707584745,0.011294296726695961,0.013885685478533525,0.014527380828670229,1.8019437488923717,0.019712216017379013,0.14141375040148318,0.018594338442393103
